BioProject;Run;SampleName;Height;Date;Substrate;Species;PlantPhenotype;Location;Environment;Treatment;Type;Plot;TreeID;Substrat
PRJNA1001021-5k;SRR25480418;H17;NA;Summer 2019;Leaves;Choerospondias axillaris;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480431;H2;NA;Summer 2019;Leaves;Neolitsea phanerophlebia;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480430;H4;NA;Summer 2019;Leaves;Machilus breviflora;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480429;H5;NA;Summer 2019;Leaves;Symplocos lancifolia;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480428;H6;NA;Summer 2019;Leaves;Madhuca hainanensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480427;H7;NA;Summer 2019;Leaves;Itea chinensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480426;H8;NA;Summer 2019;Leaves;Distylium racemosum;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480477;D128;NA;Summer 2019;Leaves;Pittosporum glabratum;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480476;D129;NA;Summer 2019;Leaves;Itea chinensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480475;D130;NA;Summer 2019;Leaves;Schoepfia chinensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480474;D131;NA;Summer 2019;Leaves;Lindera chunii;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480599;D100;NA;Summer 2019;Leaves;Aporosa yunnanensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480598;D101;NA;Summer 2019;Leaves;Aidia canthioides;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480597;D102;NA;Summer 2019;Leaves;Aidia canthioides;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480596;D103;NA;Summer 2019;Leaves;Mischocarpus pentapetalus;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480594;D104;NA;Summer 2019;Leaves;Syzygium rehderianum;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480593;D105;NA;Summer 2019;Leaves;Cryptocarya chinensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480592;D106;NA;Summer 2019;Leaves;Macaranga sampsonii;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480591;D107;NA;Summer 2019;Leaves;Sarcosperma laurinum;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480590;D108;NA;Summer 2019;Leaves;Sarcosperma laurinum;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480589;D109;NA;Summer 2019;Leaves;Aporosa yunnanensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480588;D110;NA;Summer 2019;Leaves;Cryptocarya concinna;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480587;D111;NA;Summer 2019;Leaves;Blastus cochinchinensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480586;D112;NA;Summer 2019;Leaves;Psychotria asiatica;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480585;D113;NA;Summer 2019;Leaves;Ardisia quinquegona;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480583;D114;NA;Summer 2019;Leaves;Aidia canthioides;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480582;D115;NA;Summer 2019;Leaves;Aidia canthioides;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480581;D116;NA;Summer 2019;Leaves;Memecylon ligustrifolium;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480580;D117;NA;Summer 2019;Leaves;Photinia prunifolia;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480579;D118;NA;Summer 2019;Leaves;Toxicodendron succedaneum;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480578;D119;NA;Summer 2019;Leaves;Archidendron turgidum;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480577;D120;NA;Summer 2019;Leaves;Archidendron clypearia;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480576;D121;NA;Summer 2019;Leaves;Itea chinensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480575;D122;NA;Summer 2019;Leaves;Photinia prunifolia;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480574;D123;NA;Summer 2019;Leaves;Archidendron clypearia;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480572;D125;NA;Summer 2019;Leaves;Itea chinensis;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480571;D126;NA;Summer 2019;Leaves;Ilex rotunda;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480570;D127;NA;Summer 2019;Leaves;Ilex pubescens;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480610;D25;NA;Summer 2019;Leaves;Elaeocarpus dubius;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480608;D26;NA;Summer 2019;Leaves;Syzygium acuminatissimum;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480607;D27;NA;Summer 2019;Leaves;Ormosia glaberrima;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480606;D28;NA;Summer 2019;Leaves;Neolitsea umbrosa;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480605;D29;NA;Summer 2019;Leaves;Reevesia thyrsoidea;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480604;D30;NA;Summer 2019;Leaves;Ilex triflora;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480603;D31;NA;Summer 2019;Leaves;Rhododendron henryi;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480602;D32;NA;Summer 2019;Leaves;Schima superba;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480601;D96;NA;Summer 2019;Leaves;Mischocarpus pentapetalus;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480600;D99;NA;Summer 2019;Leaves;Canarium album;NA;China: Guangdong province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482407;J55;NA;Summer 2019;Leaves;Lasianthus curtisii;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482396;J56;NA;Summer 2019;Leaves;Ardisia quinquegona;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482385;J57;NA;Summer 2019;Leaves;Olea tsoongii;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482374;J58;NA;Summer 2019;Leaves;Cinnamomum burmanni;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482363;J59;NA;Summer 2019;Leaves;Nephelium topengii;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482352;J60;NA;Summer 2019;Leaves;Lasianthus lancifolius;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482445;J197;NA;Summer 2019;Leaves;Wikstroemia nutans;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482443;J198;NA;Summer 2019;Leaves;Symplocos adenophylla;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482444;J20;NA;Summer 2019;Leaves;Hancea hookeriana;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482442;J200;NA;Summer 2019;Leaves;Castanopsis carlesii;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482441;J201;NA;Summer 2019;Leaves;Magnolia fordiana;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482440;J202;NA;Summer 2019;Leaves;Castanopsis carlesii;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482439;J203;NA;Summer 2019;Leaves;Cleyera obscurinervia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482438;J204;NA;Summer 2019;Leaves;Archidendron lucidum;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482437;J205;NA;Summer 2019;Leaves;Madhuca hainanensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482436;J206;NA;Summer 2019;Leaves;Neolitsea ovatifolia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482435;J207;NA;Summer 2019;Leaves;Helicia cochinchinensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482434;J208;NA;Summer 2019;Leaves;Quercus bambusifolia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482431;J209;NA;Summer 2019;Leaves;Neolitsea pulchella;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482432;J21;NA;Summer 2019;Leaves;Reevesia thyrsoidea;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482430;J210;NA;Summer 2019;Leaves;Quercus bambusifolia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482429;J211;NA;Summer 2019;Leaves;Archidendron lucidum;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482428;J212;NA;Summer 2019;Leaves;Quercus auricoma;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482427;J213;NA;Summer 2019;Leaves;Syzygium acuminatissimum;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482426;J214;NA;Summer 2019;Leaves;Psychotria asiatica;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482425;J215;NA;Summer 2019;Leaves;Wikstroemia nutans;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482424;J216;NA;Summer 2019;Leaves;Lasianthus trichophlebus;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482423;J217;NA;Summer 2019;Leaves;Archidendron clypearia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482422;J218;NA;Summer 2019;Leaves;Neolitsea pulchella;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482420;J219;NA;Summer 2019;Leaves;Syzygium buxifolium;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482421;J22;NA;Summer 2019;Leaves;Cryptocarya chinensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482419;J220;NA;Summer 2019;Leaves;Lasianthus trichophlebus;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482418;J221;NA;Summer 2019;Leaves;Archidendron clypearia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482417;J222;NA;Summer 2019;Leaves;Castanopsis fissa;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482416;J223;NA;Summer 2019;Leaves;Quercus edithiae;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482415;J224;NA;Summer 2019;Leaves;Cleyera obscurinervia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482414;J225;NA;Summer 2019;Leaves;Archidendron clypearia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482433;J3;NA;Summer 2019;Leaves;Symplocos wikstroemiifolia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482449;J81;NA;Summer 2019;Leaves;Lasianthus trichophlebus;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482448;J82;NA;Summer 2019;Leaves;Ilex pubescens;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482446;J83;NA;Summer 2019;Leaves;Elaeocarpus dubius;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482447;J9;NA;Summer 2019;Leaves;Beilschmiedia tungfangensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482508;J43;NA;Summer 2019;Leaves;Syzygium buxifolium;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482497;J44;NA;Summer 2019;Leaves;restricted access;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482486;J45;NA;Summer 2019;Leaves;Wikstroemia nutans;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482477;J66;NA;Summer 2019;Leaves;Schima superba;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482466;J67;NA;Summer 2019;Leaves;Quercus edithiae;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482461;J68;NA;Summer 2019;Leaves;Cryptocarya chinensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482460;J69;NA;Summer 2019;Leaves;Beilschmiedia laevis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482459;J70;NA;Summer 2019;Leaves;Garcinia oblongifolia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482457;J71;NA;Summer 2019;Leaves;Antidesma maclurei;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482456;J72;NA;Summer 2019;Leaves;Ardisia quinquegona;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482455;J73;NA;Summer 2019;Leaves;Psychotria asiatica;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482454;J75;NA;Summer 2019;Leaves;Prismatomeris tetrandra;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482453;J76;NA;Summer 2019;Leaves;Archidendron utile;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482452;J77;NA;Summer 2019;Leaves;Syzygium hancei;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482451;J78;NA;Summer 2019;Leaves;Cryptocarya chinensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482458;J8;NA;Summer 2019;Leaves;Lithocarpus longipedicellatus;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482450;J80;NA;Summer 2019;Leaves;Prismatomeris tetrandra;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482543;J37;NA;Summer 2019;Leaves;Symplocos anomala;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482532;J38;NA;Summer 2019;Leaves;Syzygium hancei;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482521;J39;NA;Summer 2019;Leaves;Prismatomeris tetrandra;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482510;J40;NA;Summer 2019;Leaves;Reevesia thyrsoidea;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482609;J192;NA;Summer 2019;Leaves;Madhuca hainanensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482608;J193;NA;Summer 2019;Leaves;Machilus chinensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482607;J194;NA;Summer 2019;Leaves;Carallia brachiata;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482606;J196;NA;Summer 2019;Leaves;Symplocos adenophylla;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482605;J226;NA;Summer 2019;Leaves;Pentaphylax euryoides;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482604;J227;NA;Summer 2019;Leaves;Cinnamomum parthenoxylon;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482603;J228;NA;Summer 2019;Leaves;Quercus auricoma;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482601;J229;NA;Summer 2019;Leaves;Euonymus laxiflorus;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482602;J23;NA;Summer 2019;Leaves;Ilex goshiensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482600;J230;NA;Summer 2019;Leaves;Canarium album;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482599;J231;NA;Summer 2019;Leaves;Ternstroemia gymnanthera;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482598;J232;NA;Summer 2019;Leaves;Meliosma rigida;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482597;J233;NA;Summer 2019;Leaves;Archidendron lucidum;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482596;J234;NA;Summer 2019;Leaves;restricted access;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482595;J235;NA;Summer 2019;Leaves;Pentaphylax euryoides;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482594;J236;NA;Summer 2019;Leaves;Euonymus laxiflorus;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482593;J237;NA;Summer 2019;Leaves;Elaeocarpus dubius;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482592;J238;NA;Summer 2019;Leaves;Quercus edithiae;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482590;J239;NA;Summer 2019;Leaves;Syzygium acuminatissimum;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482591;J24;NA;Summer 2019;Leaves;Symplocos congesta;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482589;J240;NA;Summer 2019;Leaves;Elaeocarpus sylvestris;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482588;J241;NA;Summer 2019;Leaves;Lasianthus trichophlebus;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482587;J242;NA;Summer 2019;Leaves;Ternstroemia gymnanthera;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482586;J243;NA;Summer 2019;Leaves;Castanopsis carlesii;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482585;J244;NA;Summer 2019;Leaves;Neolitsea pulchella;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482584;J245;NA;Summer 2019;Leaves;Syzygium buxifolium;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482583;J246;NA;Summer 2019;Leaves;Ilex kwangtungensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482582;J247;NA;Summer 2019;Leaves;Ilex kwangtungensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482581;J248;NA;Summer 2019;Leaves;Quercus auricoma;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482579;J249;NA;Summer 2019;Leaves;Quercus bambusifolia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482580;J25;NA;Summer 2019;Leaves;Lithocarpus longipedicellatus;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482578;J250;NA;Summer 2019;Leaves;restricted access;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482577;J251;NA;Summer 2019;Leaves;Eurya nitida;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482576;J252;NA;Summer 2019;Leaves;Neolitsea ovatifolia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482575;J253;NA;Summer 2019;Leaves;Carallia brachiata;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482574;J254;NA;Summer 2019;Leaves;Canarium album;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482565;J35;NA;Summer 2019;Leaves;Schima superba;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482554;J36;NA;Summer 2019;Leaves;Memecylon ligustrifolium;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482636;J165;NA;Summer 2019;Leaves;Glochidion coccineum;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482635;J166;NA;Summer 2019;Leaves;Antidesma maclurei;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482634;J167;NA;Summer 2019;Leaves;Olea tsoongii;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482633;J168;NA;Summer 2019;Leaves;Lasianthus curtisii;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482632;J169;NA;Summer 2019;Leaves;Syzygium championii;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482637;J17;NA;Summer 2019;Leaves;Eurya nitida;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482631;J170;NA;Summer 2019;Leaves;Ormosia semicastrata;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482630;J171;NA;Summer 2019;Leaves;Ilex pubescens;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482629;J172;NA;Summer 2019;Leaves;Ormosia semicastrata;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482628;J173;NA;Summer 2019;Leaves;Ardisia quinquegona;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482627;J175;NA;Summer 2019;Leaves;Adinandra hainanensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482625;J176;NA;Summer 2019;Leaves;Neolitsea ovatifolia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482624;J177;NA;Summer 2019;Leaves;Litsea elongata;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482623;J178;NA;Summer 2019;Leaves;Ilex goshiensis;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482622;J179;NA;Summer 2019;Leaves;Quercus fleuryi;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482626;J18;NA;Summer 2019;Leaves;Symplocos pseudobarberina;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482621;J180;NA;Summer 2019;Leaves;Quercus bambusifolia;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482620;J181;NA;Summer 2019;Leaves;restricted access;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482619;J182;NA;Summer 2019;Leaves;Castanopsis fissa;NA;China: Hainan province;Tropical Forest;NA;NA;NA;NA;NA
